id;preparacao;energia;proteina;lipidios; carboidrato;fibra;colesterol;acucartotal;acucaradicao;calcio;magnesio;ferro;sodio;sodioadicao;potassio;vitamina_a;tiamina;vitamina_d;vitamina_e;vitamina_c
8502801;99;226,07;13,77;15,61;9,28;1,32;40,61;2,29;0,27;30,68;53,59;1,7;225,28;0;391,08;19,68;0,18;10,29;2,28;9,73
8502901;99;406;2,1;9,1;80,3;7,8;0;0;0;66;34;1,4;575;0;201;0;0,1;0;0;0
8503202;99;7,02;1,36;0;0,45;0;0;0,17;0;5,03;2,62;0,23;200,79;0;67,46;0;0,01;0;0,01;0,38
8503203;99;75,5;4,78;1,77;10,33;2,2;4,32;1,08;0,82;33,67;23,4;1,35;401,39;0;221,4;7,42;0,06;0,03;0,37;0,39
8503204;99;7,02;1,36;0;0,45;0;0;0,17;0;5,03;2,62;0,23;200,79;0;67,46;0;0,01;0;0,01;0,38
8503501;99;136;6,2;3,2;20,4;5,1;4;0;0;33;19;0,6;93;0;157;0;0,04;0;0;0
8503801;99;204;30,67;9;0;0;58;0;0;7;20;2,53;41;333;252;0;0,07;0,6;0,43;0
8504201;99;146,78;5,56;0,45;29,19;0,91;7,38;5,68;4,6;16,78;21,24;1,27;216;0;100,86;37,26;0,18;0,21;0,17;1,54
8504401;99;51,24;0,62;0,14;13,31;1,68;0;10,26;0;15,88;7,5;0,16;0,82;0;154,02;4,51;0,05;0;0,25;23,2
8504501;99;28,78;1,63;0,78;3,81;0,64;3,48;0,23;0;6,74;5,38;0,22;333,11;0;57,45;28,69;0,02;0,02;0,06;0,51
8504801;99;202,85;14,26;14,41;3,93;0,55;114,28;2,91;2,09;28,29;16,51;0,91;202,76;0;173,16;55,82;0,06;0,35;1,11;3,08
8505201;99;84,91;9,63;1,3;8,75;1,2;20,79;2,81;0,34;19,31;17,97;1,39;415,85;0;255,67;6,81;0,07;0,19;0,56;10,5
8505401;99;92,01;2,17;1,69;17,47;1;0;3,04;0,43;16,89;14,62;1,18;179,39;0;222,66;25,36;0,11;0;0,67;24,32
8505501;99;198,86;9,33;8,47;21,73;3,47;19,41;1,03;0,11;57,81;36,44;2,22;478,42;0;375,01;94,41;0,12;0,08;0,74;6,7
8505601;99;72,1;2,63;4,42;5,48;0,15;12,98;3,01;0;62,24;8,21;0,29;381,15;0;106,07;23,32;0,04;0,62;0,6;0,57
8505701;99;215,87;6,07;20,07;4,07;1,41;47,04;0;0;44,86;40,28;1;59,85;0;225,69;0;0,08;0,86;7,55;9,7
8505801;99;142;2,6;4,6;22,5;2,4;15;0;0;14;5;0,3;236;0;53;0;0;0;0;0
8505901;99;153,96;7,89;7,91;12,47;1,03;17,32;1,22;0;12,56;11,32;1,06;193,95;0;136,56;80,47;0,15;0,03;0,22;1,78
8506001;99;309,55;1,66;11,17;52,89;5,35;0;0;0;35,79;32,06;0,85;288,06;0;300,14;0;0,07;0;0;4,85
8506101;99;198,86;9,33;8,47;21,73;3,47;19,41;1,03;0,11;57,81;36,44;2,22;478,42;0;375,01;94,41;0,12;0,08;0,74;6,7
8506201;99;143,5;4,47;3,07;23,93;0,65;5,34;0,83;0,04;16,96;14,28;1,18;534,1;0;99,56;1,88;0,14;0,04;0,27;1,33
8506301;99;143,5;4,47;3,07;23,93;0,65;5,34;0,83;0,04;16,96;14,28;1,18;534,1;0;99,56;1,88;0,14;0,04;0,27;1,33
8506401;99;130,13;13,62;7,54;1,66;0,17;41,66;0,55;0;39,94;24,91;3,35;242,19;0;309,45;35,22;0,11;1,74;0,88;5,9
8506501;99;241,62;11,04;21,26;0,98;0;371,93;1,07;0;44,4;8,91;1,05;357,48;0;110,58;148,54;0,06;1,12;1,88;0
8506601;99;119,65;8,05;5,76;8,9;0,75;30,16;3,04;0,08;61,42;24,9;0,31;128,85;0;255,1;67,82;0,08;0,68;0,38;2,54
8506701;99;36,39;0,72;1,92;4,9;1,1;0;3,3;0;15;9;0,57;1;154;230;249,58;0,03;0;0,95;4,7
8506801;99;282,73;10,34;20,44;13,85;0,56;97,7;3,14;0,07;156,43;14,82;0,97;408,79;0;145,81;72,13;0,16;0,64;0,34;0,51
8506901;99;126,1;5,11;9,17;6,4;1,1;100,96;2,32;0;101,63;40,9;1,85;487;0;444,31;297,31;0,1;0,67;1,21;3,91
8507001;99;123,76;5,41;1,64;22,34;4,04;0;0,27;0;56,18;38,08;2,11;4,78;197,1;336,94;0;0,08;0;0,62;0
8507101;99;100,52;14,34;3,66;1,75;0,18;43,85;0,57;0;42,04;26,22;3,53;254,93;0;325,74;37,07;0,12;1,83;0,83;6,22
8507201;99;181,85;15,09;12,16;2,92;1,31;47,48;0,91;0,27;74,71;20,79;1,35;508,52;0;228,63;189,52;0,23;0,24;0,77;8,94
8507301;99;94,92;3,53;2,9;14,19;2,14;8,09;0,94;0;40,01;16,6;0,38;1291,11;0;278,27;76,8;0,1;0;0,6;12,84
8507401;99;102,74;2,38;0,95;20,92;1,92;0;0,42;0;44,46;7,56;0,4;5,63;327,1;44,97;121,73;0,01;0;0,26;5,46
8507501;99;125,34;9,01;5,75;8,87;0,31;69,2;0,74;0;5,34;10,95;2,02;315,96;0;133,87;946;0,1;0,1;0,39;0,89
8507601;99;535;7,65;29,66;59,4;3,4;23;54,8;46,99;189;63;2,35;79;0;372;56,67;0,11;0;0,51;0
8507701;99;134,79;3,8;7,47;13,52;0;58,91;4,29;0;129,8;18,97;0,2;53,92;0;164,75;45,47;0,03;0,99;0,2;1,5
8507801;99;110;0,7;3,7;21,5;1,7;0;0;0;22;13;0,3;15;0;75;0;0;0;0;10,3
8507901;99;41,83;0,59;0,14;9,81;0,31;0;8,12;0;7,97;10,95;0,44;1,99;0;174,27;8,76;0,06;0;0,2;34,26
8507902;99;53,21;0,36;0,12;12,92;0,2;0;10,03;0;13,05;12,05;0,31;2,01;0;130,51;0,25;0,06;0;0,02;10,04
8507903;99;23,06;0,4;0,3;4,81;0,3;0;4,41;0;10,02;12,03;0,5;3,01;0;97,24;25,48;0,02;0;0,18;1603,91
8507906;99;62,28;0,37;0,14;15,62;0,79;0;14,81;13,54;2,75;3,2;0,04;0,29;0;60,91;4,53;0,01;0;0,11;33,2
8507907;99;41,83;0,59;0,14;9,81;0,31;0;8,12;0;7,97;10,95;0,44;1,99;0;174,27;8,76;0,06;0;0,2;34,26
8507911;99;30,77;0,81;0,12;7,11;0,76;0;4,71;0;17,14;11,73;0,39;28,03;0;222,58;602,42;0,06;0;0,74;5,81
8507913;99;50,86;0,11;0,06;13,08;0,3;0;12,42;9,43;16,95;2,99;0,36;4,99;0;23,94;34,49;0;0;0,21;15,16
8507914;99;60,14;0,67;0,18;14,48;0,2;0;11,44;0;4,01;17,04;0,36;6,01;0;278,63;47,27;0;0;0,01;18,24
8507916;99;59,21;0,57;0,1;14,51;0,23;0;14,45;0;9,49;10,23;0,25;2,87;0;133,74;0,43;0,03;0;0,02;4,04
8507917;99;53,99;0,27;0,02;13,92;0,6;0;13,24;9,3;5;4;0,19;7;0;40;12,87;0;0;0,29;5,3
8507918;99;53,99;0,27;0,02;13,92;0,6;0;13,24;9,3;5;4;0,19;7;0;40;12,87;0;0;0,29;5,3
8508003;99;255,57;14,6;8,45;29,82;1,74;21,88;2,19;0,44;308,77;24,06;2,16;736,75;0;184,62;57,59;0,33;0,08;0,55;2,17
8508004;99;144,33;10,93;5,67;12,34;1,11;26,34;2,27;0,18;146,58;19,89;1,51;314;0;200,97;47,15;0,1;0,1;0,52;3,56
8508012;2;189,86;5,65;7,18;25,54;1,16;8,28;4,48;1,73;94,04;19,73;0,87;429,68;0;128,16;33,49;0,2;0,37;0,43;0,09
8508017;99;229,62;11,75;10,21;22,4;1,56;26,19;2,31;0,31;160,1;20,31;1,86;668,22;0;214,72;32,11;0,29;0,08;0,45;10,22
8508101;99;406;2,1;9,1;80,3;7,8;0;0;0;66;34;1,4;575;0;201;0;0,1;0;0;0
8508301;99;245;11,6;15,05;15,05;0,8;42;0;0;15;23,5;1,23;32,5;309,5;201;0;0,07;0,3;0,12;5,55
8508401;99;18;0,88;0,2;3,92;1,2;0;2,62;0;10;11;0,27;5;0;237;41,63;0,04;0;0,54;12,7
8508403;99;60,5;1,24;0,14;14,12;2,53;0;2,16;0;19;15;0,33;31,5;242;281,5;425,92;0,08;0;0,55;5,5
8509801;99;31,44;1,72;1,69;2,57;0,24;5,16;2,71;0;59,27;6,66;0,02;21,63;0;98,27;14,65;0,03;0,52;0,04;0
8570101;99;148,37;6,74;3,86;21,34;2,31;7;0,28;0;24,25;21,94;1,49;8,77;245,88;173,51;0;0,11;0,07;0,39;0
8570102;99;129,21;6,49;2,66;19,48;2,33;7,61;0,29;0;26,62;21,78;1,29;69,85;222,3;187,9;0,01;0,05;0,07;0,31;0
8570103;99;157,1;6,53;3,36;24,99;2,94;8,84;0,14;0;35,03;25,03;1,52;10,82;258,23;239,42;0;0,06;0,08;0,37;0
8570104;99;131,09;8,62;5,3;12;1,86;18,29;0,61;0;23,52;20,56;1,51;19,35;239,85;246,57;8,12;0,05;0,17;0,43;2,48
8570105;99;148,37;6,74;3,86;21,34;2,31;7;0,28;0;24,25;21,94;1,49;8,77;245,88;173,51;0;0,11;0,07;0,39;0
8570106;99;105,93;5,68;2,91;14,27;2,22;7,61;0,73;0;26,45;20,66;1,27;10,38;222,3;229,53;9,65;0,05;0,07;0,44;2,94
8570107;99;116,51;4,17;1,5;21,42;2,66;0;0,15;0;29,36;20,22;1,15;3,2;300,5;175,56;0;0,04;0;0,35;0
8570328;99;369,5;6,81;16,1;48,84;1,92;35,83;0,02;0;17,33;21,17;0,84;636;0;122,33;114,03;0,33;0,23;0,39;0
8570329;99;369,83;6,82;16;48,98;1,92;0;0,15;0;18,33;21,33;0,83;697,17;0;125,33;143,4;0,33;0;0,52;0,03
8570330;99;261,3;10,84;10,38;29,91;1,15;230,44;0,66;0;35,17;17,94;1,15;391,39;102,5;139,48;92,03;0,23;0,7;0,81;0
8571110;99;188,2;12,97;10,5;10,01;1,03;37,5;0,43;0;8;20;1,56;36;287;332,5;0,08;0,09;0,35;0,32;3,7
8571111;99;150,52;12,47;9,95;2,45;0,55;37,5;1,65;0;11,5;14,5;1,69;34;243;283,5;124,79;0,06;0,35;0,65;2,35
8571112;99;153,7;16,31;5,04;10,01;1,03;42,5;0,43;0;11,5;23,5;0,69;41;287;287,5;4,58;0,08;0,1;0,39;3,7
8571113;99;116,02;15,82;4,5;2,45;0,55;42,5;1,65;0;15;18;0,82;39;243;238,5;129,29;0,05;0,1;0,72;2,35
8578404;99;21;1,3;0,14;4,71;1,8;0;2,78;0;46;22,5;0,43;3,5;195;182,5;131,88;0,08;0;0,54;10,5
8579002;99;154;10,8;7,1;11,6;1,5;36;0;0;13;9;1;1622;0;87;0;0,03;0;0;0
8579003;99;154;10,8;7,1;11,6;1,5;36;0;0;13;9;1;1622;0;87;0;0,03;0;0;0
8579004;99;142,42;2,98;4,17;22,62;0,3;2,74;1,47;0;38,74;11,73;0,96;391,85;0;66,44;7,8;0,14;0,27;0,3;0,01
8579005;99;130,31;1,55;0,75;28,94;1,57;0;0;0;11,25;14,62;0,09;1,09;334;57,26;0;0,03;0;0;5,55
8579006;99;179,11;8,09;9,43;14,5;0,77;230,44;0,66;0;28,93;6,55;0,69;67,99;293,5;75,74;92,03;0,04;0,7;0,81;0
8800109;99;41,95;1,35;3,1;3,28;2;0;1,27;0;164;47;0,5;20;0;195;22,13;0,01;0;0,25;5,3
